   1.5207600e+01	   7.2850971e-45	
   1.5242669e+01	   7.1571813e-45	
   1.5277819e+01	   7.0315658e-45	
   1.5313050e+01	   6.9082196e-45	
   1.5348362e+01	   6.7871113e-45	
   1.5383755e+01	   6.6682095e-45	
   1.5419230e+01	   6.5514827e-45	
   1.5454787e+01	   6.4368950e-45	
   1.5490426e+01	   6.3244071e-45	
   1.5526147e+01	   6.2139804e-45	
   1.5561950e+01	   6.1055769e-45	
   1.5597836e+01	   5.9991595e-45	
   1.5633805e+01	   5.8946949e-45	
   1.5669857e+01	   5.7921663e-45	
   1.5705991e+01	   5.6915603e-45	
   1.5742210e+01	   5.5928622e-45	
   1.5778511e+01	   5.4960560e-45	
   1.5814897e+01	   5.4011242e-45	
   1.5851366e+01	   5.3080285e-45	
   1.5887919e+01	   5.2167072e-45	
   1.5924557e+01	   5.1270998e-45	
   1.5961279e+01	   5.0391484e-45	
   1.5998086e+01	   4.9527980e-45	
   1.6034978e+01	   4.8679969e-45	
   1.6071954e+01	   4.7847018e-45	
   1.6109016e+01	   4.7028728e-45	
   1.6146164e+01	   4.6224712e-45	
   1.6183397e+01	   4.5434602e-45	
   1.6220716e+01	   4.4658054e-45	
   1.6258121e+01	   4.3894935e-45	
   1.6295613e+01	   4.3145279e-45	
   1.6333190e+01	   4.2409104e-45	
   1.6370855e+01	   4.1686415e-45	
   1.6408606e+01	   4.0977194e-45	
   1.6446445e+01	   4.0281293e-45	
   1.6484370e+01	   3.9598321e-45	
   1.6522383e+01	   3.8927871e-45	
   1.6560484e+01	   3.8269557e-45	
   1.6598673e+01	   3.7623007e-45	
   1.6636949e+01	   3.6987898e-45	
   1.6675314e+01	   3.6364058e-45	
   1.6713768e+01	   3.5751356e-45	
   1.6752310e+01	   3.5149658e-45	
   1.6790941e+01	   3.4558829e-45	
   1.6829661e+01	   3.3978720e-45	
   1.6868470e+01	   3.3409064e-45	
   1.6907369e+01	   3.2849552e-45	
   1.6946357e+01	   3.2299882e-45	
   1.6985436e+01	   3.1759769e-45	
   1.7024604e+01	   3.1228958e-45	
   1.7063863e+01	   3.0707482e-45	
   1.7103213e+01	   3.0195560e-45	
   1.7142653e+01	   2.9693385e-45	
   1.7182184e+01	   2.9201130e-45	
   1.7221806e+01	   2.8718950e-45	
   1.7261520e+01	   2.8246888e-45	
   1.7301325e+01	   2.7784906e-45	
   1.7341222e+01	   2.7332988e-45	
   1.7381211e+01	   2.6891153e-45	
   1.7421292e+01	   2.6459441e-45	
   1.7461466e+01	   2.6037561e-45	
   1.7501732e+01	   2.5624883e-45	
   1.7542091e+01	   2.5220730e-45	
   1.7582543e+01	   2.4824377e-45	
   1.7623089e+01	   2.4435065e-45	
   1.7663728e+01	   2.4052365e-45	
   1.7704460e+01	   2.3676153e-45	
   1.7745287e+01	   2.3306325e-45	
   1.7786208e+01	   2.2942783e-45	
   1.7827223e+01	   2.2585430e-45	
   1.7868333e+01	   2.2234056e-45	
   1.7909537e+01	   2.1888379e-45	
   1.7950837e+01	   2.1548110e-45	
   1.7992231e+01	   2.1212964e-45	
   1.8033722e+01	   2.0882660e-45	
   1.8075308e+01	   2.0556956e-45	
   1.8116989e+01	   2.0235626e-45	
   1.8158767e+01	   1.9918460e-45	
   1.8200642e+01	   1.9605254e-45	
   1.8242612e+01	   1.9295831e-45	
   1.8284680e+01	   1.8990066e-45	
   1.8326845e+01	   1.8687861e-45	
   1.8369106e+01	   1.8389131e-45	
   1.8411466e+01	   1.8093810e-45	
   1.8453923e+01	   1.7801909e-45	
   1.8496478e+01	   1.7513563e-45	
   1.8539131e+01	   1.7228919e-45	
   1.8581882e+01	   1.6948120e-45	
   1.8624732e+01	   1.6671303e-45	
   1.8667681e+01	   1.6398555e-45	
   1.8710728e+01	   1.6129934e-45	
   1.8753876e+01	   1.5865491e-45	
   1.8797122e+01	   1.5605272e-45	
   1.8840468e+01	   1.5349336e-45	
   1.8883915e+01	   1.5097813e-45	
   1.8927461e+01	   1.4850836e-45	
   1.8971108e+01	   1.4608505e-45	
   1.9014856e+01	   1.4370894e-45	
   1.9058704e+01	   1.4137941e-45	
   1.9102653e+01	   1.3909429e-45	
   1.9146704e+01	   1.3685153e-45	
   1.9190857e+01	   1.3464940e-45	
   1.9235111e+01	   1.3248702e-45	
   1.9279467e+01	   1.3036805e-45	
   1.9323926e+01	   1.2829699e-45	
   1.9368487e+01	   1.2627707e-45	
   1.9413151e+01	   1.2431062e-45	
   1.9457918e+01	   1.2239628e-45	
   1.9502788e+01	   1.2052754e-45	
   1.9547762e+01	   1.1869823e-45	
   1.9592839e+01	   1.1690261e-45	
   1.9638020e+01	   1.1513575e-45	
   1.9683305e+01	   1.1339663e-45	
   1.9728695e+01	   1.1168577e-45	
   1.9774190e+01	   1.1000366e-45	
   1.9819789e+01	   1.0835073e-45	
   1.9865494e+01	   1.0672685e-45	
   1.9911304e+01	   1.0513127e-45	
   1.9957219e+01	   1.0356323e-45	
   2.0003241e+01	   1.0202199e-45	
   2.0049369e+01	   1.0050689e-45	
   2.0095603e+01	   9.9017483e-46	
   2.0141943e+01	   9.7553388e-46	
   2.0188391e+01	   9.6114215e-46	
   2.0234945e+01	   9.4699579e-46	
   2.0281607e+01	   9.3309052e-46	
   2.0328377e+01	   9.1942186e-46	
   2.0375254e+01	   9.0598542e-46	
   2.0422240e+01	   8.9277692e-46	
   2.0469333e+01	   8.7979226e-46	
   2.0516536e+01	   8.6702748e-46	
   2.0563847e+01	   8.5447875e-46	
   2.0611268e+01	   8.4214228e-46	
   2.0658797e+01	   8.3001432e-46	
   2.0706437e+01	   8.1809116e-46	
   2.0754186e+01	   8.0636912e-46	
   2.0802045e+01	   7.9484462e-46	
   2.0850015e+01	   7.8351414e-46	
   2.0898095e+01	   7.7237433e-46	
   2.0946286e+01	   7.6142191e-46	
   2.0994589e+01	   7.5065363e-46	
   2.1043002e+01	   7.4006634e-46	
   2.1091528e+01	   7.2965689e-46	
   2.1140165e+01	   7.1942220e-46	
   2.1188914e+01	   7.0935926e-46	
   2.1237776e+01	   6.9946507e-46	
   2.1286750e+01	   6.8973668e-46	
   2.1335838e+01	   6.8017120e-46	
   2.1385039e+01	   6.7076576e-46	
